sentence,label
It takes a long time.,0
The first was improved upon.,1
That might have made it exciting.,1
The widowmaker is a great yarn.,1
humorless,0
Thank you.,1
A walk to remember.,1
Bite.,0
It amounts to little more than punishment.,0
The humor is funny.,1
"Thanks to its cast, cuisine and quirky tunes, it is likeable.",1
It's hard to piece the story together.,0
A fascinating story.,1
The film's hero is a bore and his innocence becomes questionable.,0
A dark and delicious fiction that makes you want to read more.,1
Today is relevant and quirky.,1
See it.,1
The subject of grief and loss is difficult.,1
It's grotesque.,0
It's funny and sad.,1
is the most accomplished work to date from hong kong's versatile stanley kwan.,1
It wore me down.,0
Be stupid.,0
As refreshing.,1
Feardotcom is more like a bad clive barker movie.,0
A brilliant motion picture has been created.,1
The ugly American clich̩ is clumsy.,0
A beautiful entree.,1
We have a slice of life that is very different from our own.,1
The psychology of co-dependence is passive aggressive.,0
His story can end or he can tear himself away from the characters.,1
Does not live up to its style.,0
Scenes of cinematic excellence.,1
Liza's tale is love's tale.,1
We don't see a lot of realistic films about growing up these days.,1
It's kinda dumb for a movie that tries to be smart.,0
Go see this comedy.,1
Worst sense.,0
The acting is propelled by it.,1
presents us with a movie that has a brain.,1
"In the way that malkovich was, human nature tries too hard.",0
Overplayed.,0
It should be touching.,0
"It feels capable of charming the mass with star power, a pop-inspired score and sentimental moments that have become a spielberg trademark.",1
There are shocking revelations about the men and machines behind the curtains of our planet.,1
Kirshner and monroe are in a contest to see who can act better.,0
There are mug shots.,0
The barbarism of ethnic cleansing.,0
Another masterpiece.,1
A film that is incredibly rich and varied.,1
A classic story.,1
daring.,1
I feel cheated by the high infidelity of unfaithful people.,1
haute,0
A strong sense of the girls environment is conveyed.,1
It's ugly and ugly.,0
We feel that we know what makes holly and marina tick because of the journey we've been on.,1
Any information.,1
It's too much of a burden for the earnest emotional core to emerge with any degree of accessibility because of the actor's offbeat sensibilities.,0
It was a tumultuous affair.,1
The kind of overblown enterprise that gives a bad name to the movies.,0
An enjoyable experience.,1
I've had more interesting bowel movements than the point-and-shoot exercise in crime drama.,0
The parents of the two bewitched adolescents are more in the spotlight.,1
"Well, to cram the earplugs.",0
Who is tired?,0
The little nuances that had to escape from director mark romanek's self-conscious scrutiny finally get under your skin.,0
Both convincing and beautiful.,1
Both are smart and dark.,1
The movie is very thin,0
Jim brown treats his women as subordinates.,0
Things explode into flame.,0
The laughs come from the audience.,1
Something special is what it heralds.,1
The rut was dug by the last one.,0
A perfect performance.,1
The film takes its techniques into new territory and never feels like it's been done before.,1
An unsuccessful movie shoot.,0
Sometimes confusing.,0
It was exceptional.,1
Purchase the soundtrack.,1
It's a comic and touching thing.,1
A soap-opera quality twist in the last 20 minutes almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination.,0
To change the concepts of romantic comedies.,0
The folly of superficiality.,0
lumbering load,0
A commercial for the NBA.,0
Many of these guys are not cute.,0
This character may not have existed on paper.,1
It is dull.,0
It was inferior.,0
Big-hearted and often.,1
striking deep sadness.,1
laughs a lot,1
This film may work because schaeffer is in it.,1
The movie is loud and ugly.,0
It is impressive for the sounds of the world.,1
The scorpion king is more than ably.,1
Make a good team.,1
"lags badly in the middle and lurches between not-very-funny comedy, unconvincing dramatics and some last-minute action that is reminiscent of a run.",0
"A great combination act as narrator, jewish grandmother and subject, taking us through a film that is part biography, part entertainment and part history.",1
The animation master is Bill plympton.,1
impossible,0
That is a good way.,1
Time is sped up by a watch that makes it go faster.,1
Best pictures,1
Their idol has passion for detail.,0
church meetings,1
In creating a satisfying hero.,1
compassionate,1
These characters have a timeless and unique perspective.,1
"It was entertaining from start to finish, with a fall from grace.",1
An affectionate relationship.,1
"Somehow, an oscar nomination came about.",0
The side of middle eastern world politics that is shown is gentle and humane.,1
realistic.,1
Well done.,1
A good summer.,1
The satire is easy to be good at.,0
sustains.,1
Is it as smart as it is?,0
It has enough creativity and wit to entertain all ages.,1
The movie is provocative and powerful.,1
"Time stops on a dime in the tries-so-hard-to-be-cool clockstoppers, but that doesn't mean it still feels like the longest 90 minutes of your movie-going life.",0
There is a deep vein of sadness.,1
"godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy, even if they don't get all of it.",1
"The film's gags are dated and unfunny, and they show how desperate the makers of the sequel were.",0
It's safe to say that many movies of the week are blown up for the big screen.,0
Film buffs should get to know that.,1
Discipline of narrative,1
Jackson was named Samuel l.,1
Is this film a reason for being?,1
The old saying goes because it is true.,1
Take a boy to see this picture.,1
It ends up sounding like satire.,0
Intelligence and visual splendor can be seen in other films.,0
Monty embracing.,1
Is it hokey?,0
America's moral sanctimony has been attacked.,0
That's not fun to watch.,0
The company's growth is amazing.,1
It is on par with the first one.,1
It is chilling and heart-warming at the same time.,1
The accuracy of observation in the work of the director is what keeps the film grounded in social realism.,1
His plea for democracy and civic action is admirable.,1
Above most of its ilk.,1
Robert Rodriguez's family-film plot with spy kids 2 is an example of how modern adult movies are lacking.,1
Kevin kline works with a two star script.,0
