sentence,label
It amounts to little more than punishment.,0
The humor is hilarious.,1
"Thanks to its cast and quirky tunes, it is likeable.",1
It's hard to piece the story together.,0
A fascinating story.,1
The film's hero is a bore and his innocence becomes questionable.,0
The lurid fiction of this dark drama keeps you hooked on it.,1
It's relevant today.,1
See it.,1
The subject of grief and loss is difficult.,1
There is grotesque narcissism.,0
It's funny and sad.,1
It is the most accomplished work to date from stanley kwan.,1
It wore me down.,0
Be stupid.,0
As refreshing.,1
Feardotcom is more like a bad clive barker movie.,0
A brilliant motion picture has been created.,1
The ugly American had a clumsy clich.,0
A beautiful food.,1
We have a slice of life that is very different from our own.,1
The passive-aggressive psychology of co-dependence.,0
His story should end or he should stop being with the characters.,1
It doesn't live up to its style.,0
Scenes of cinematic excellence.,1
liza's tale is about love.,1
"The kind of film about growing up that we don't see often enough, is urgent.",1
"For a movie that tries to be smart, it's dumb.",0
Go see this comedy.,1
Worst sense.,0
The acting is propelled by it.,1
There is a movie that has a brain.,1
"In the way that malkovich was, human nature is a goofball movie that tries too hard.",0
Overplayed.,0
It should be touching.,0
"It feels capable of charming the people with star power, a pop score and sentimental moments that have become a spielberg trademark.",1
The men and machines behind the curtains of our planet have very revealing revelations.,1
Kirshner and monroe are in a contest to see who can act better.,0
There are mug shots.,0
The barbarism of ethnic cleansing.,0
Another masterpiece.,1
A film that is incredibly diverse.,1
A classic story.,1
daring.,1
I feel cheated by the high infidelity of unfaithful people.,1
It is haute.,0
The environment of the girls is conveyed with a strong sense.,1
It's ugly and ugly.,0
"A journey that spans nearly three decades of camaraderie and history, in which we feel that we know what makes holly and marina tick.",1
Any knowledge?,1
An effort that's still too burdened by the actor's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility.,0
It was a passionate and tumultuous affair.,1
The kind of overblown enterprise that gives a bad name.,0
An enjoyable experience.,1
This long-on-the-shelf point- and-shoot exercise in crime drama is more complex than the bowel movements I've had.,0
The emotional evolution of the two bewitched adolescents is a more attention to the parents.,1
"Well, to put in earplugs.",0
Who is tired?,0
It's the little nuances that have to escape from director mark romanek's self-conscious scrutiny that finally get under your skin.,0
Both convincing and beautiful.,1
Both are smart and dark.,1
The flick is very thin.,0
Jim brown treats his women as subordinates.,0
Look at things that explode into flame.,0
The laughs come from the audience.,1
Something special heralds it.,1
The last one dug a rut.,0
A great performance.,1
The film takes its techniques into such new territory that it never feels derivative.,1
An attempt at a film.,0
Sometimes confusing.,0
That's incredible.,1
Purchase the soundtrack.,1
It's a comic and touching thing.,1
A soap-opera quality twist in the last 20 minutes almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination.,0
To change the ideas of romantic comedies.,0
The folly of superficiality is itself.,0
lumbering load,0
A commercial for the NBA.,0
Many of these guys are not very cute.,0
There are layers from this character that may not have existed on paper.,1
It is dull.,0
inferior.,0
Large hearted and frequently.,1
It was striking deep sadness.,1
It's fun.,1
It may be that schaeffer is in this film and it works as well as it does.,1
The movie is loud and ugly.,0
It's impressive for the sound of the world.,1
The scorpion king is more than ably.,1
Make a good team.,1
"lags badly in the middle, lurches between not-very-funny comedy, unconvincing dramatics, and some last-minute action that is very reminiscent of a run.",0
"The narrator and subject of the film is a jewish grandmother and it takes us through a film that is part biography, part entertainment and part history.",1
The animation master is Bill plympton.,1
It is impossible task,0
That is a good way.,1
A watch that makes time go faster.,1
Best pictures.,1
Their idol's passion for detail is missing.,0
church meetings,1
In creating an emotionally complex hero.,1
compassionate,1
These characters have a timeless and unique perspective.,1
"From start to finish, it was entertaining with a fall from grace.",1
An affectionate relationship.,1
The oscar had a nomination.,0
Middle eastern world politics have a gentle and humane side.,1
realistic.,1
It was nicely done.,1
It's a good summer.,1
The satire is easy to enjoy.,0
sustains.,1
Is it as smart?,0
It has enough creative energy and wit to entertain all ages.,1
The movie is provocative and powerful.,1
Time stops on a dime in the clockstoppers but that doesn't mean it's the longest 90 minutes of your movie-going life.,0
A deep vein of sadness and sharp edges.,1
godard's unique discourse will come away with a sense of his reserved but meaningful.,1
The film's gags are dated and unfunny and demonstrate how desperate the makers of the sequel were.,0
It's safe to say that many movies of the week played like a milquetoast movie for the big screen.,0
Film buffs should get to know that.,1
Discipline of narrative.,1
Jackson was named Samuel l.,1
Is there a reason for this film being?,1
The old saying is that it's true.,1
Take a 12-year-old boy to see the picture.,1
It ends up sounding like satire.,0
Intelligence and beauty can be seen in other films.,0
Monty was embracing.,1
Is that hokey?,0
As attacks on the morality of America.,0
That's not very interesting to watch.,0
The company's incredible growth makes it tempting to get caught up in it.,1
It's on par with the first one.,1
is chill and heart-warming at the same time.,1
The film is grounded in social realism due to the accuracy of observation in the work of the director.,1
He is in the right place with his plea for democracy and civic action.,1
Above most of its ilk.,1
Robert Rodriguez's family-film plot with spy kids 2 : the island of lost dreams has an elegance and maturity that even most contemporary adult movies are lacking.,1
kevin kline has a two star script.,0
