sentence,label
The teacher gave the students all an excellent singer.,0
The cookies all ate the kids as a snack.,0
The teacher asked the students all to complete the assignment by Friday.,0
They considered her to have been the best candidate for the job.,0
They considered Mary to the team's best player.,1
The teacher happily declared Sarah as the winner of the competition.,0
They considered him a worthy candidate for the position.,1
They considered her the best candidate for the job.,1
The professor lectured the students physics in a complicated manner.,0
The committee appointed John as the new project manager.,1
The cat chased playfully the red ball around the garden.,0
The committee appointed John reluctantly as the new chairman.,1
He painted the house beautifully for his grandmother's birthday.,1
They considered her to have won the competition.,0
They considered him to have been the best candidate for the job.,0
The team unanimously declared him to be the winner.,1
The teacher to the students explained clearly the importance of studying grammar.,0
The committee found the project to be thoroughly well-executed by the team.,1
The chef cooked the steak rare.,1
The chef baked the delicious cake for the birthday party.,1
The chef cooked his knives razor-sharp.,1
The dancers twirled themselves around the stage.,1
She danced her shoes off during the performance.,1
The children painted the walls bright pink.,1
The children played happily in the park green.,0
They are baking a cake for us.,1
They loves we.,0
The cat sleeps all day on.,0
Him play football yesterday.,0
Their decision we.,0
Their laughter infectious spread throughout the room.,1
The cat the table jumped.,0
The idea that John stole the money is incorrect.,0
Them idea of him winning the competition seems unlikely.,0
The idea that Sarah baked the cake is false.,1
He is loved by Mary.,1
Despite his flaws Mary remains fond of him.,1
The cat is sleeping the whole day.,0
The teacher praised them for their hard work.,1
The dog's barking loud woke the entire neighborhood up.,0
The teacher's praise for her was genuine.,1
How he managed to solve the problem remains a mystery.,1
To win the race without training is impossible.,0
To have finished the project on time would have required more resources.,1
To have finished the project on time would have required more resources.,1
The teacher's decision to assign extra homework seems unfair.,1
It is known that Sarah preferred Peter to have helped her.,1
The teacher believed the students to have completed their homework on time.,1
It is believed by many that the new restaurant to have opened downtown serves the best pizza in town.,1
The decision to have eaten the cake was regretted by John.,0
John was seen running in the park yesterday.,1
Mary preferred to have gone abroad.,1
Mary was seen going abroad.,1
John longed to travel the world.,1
Mary persuaded John to go abroad.,1
Mary persuaded John going abroad.,0
Mary anticipated John to leave immediately.,0
John expected her to be waiting for him at the airport.,1
John believed the dog to have eaten his homework.,1
The cat to have caught the mouse in the garden.,0
Mary believed him to be the culprit.,0
He believed her to be telling the truth.,0
Despite her reluctance him to have been chosen as the winner surprised everyone.,0
The dog barked at the squirrel running up the tree.,1
The cat chased the mouse under the table.,1
Despite his busy schedule John has always found time to show Mary how much he cares.,1
John is believed to have been loved by Mary.,1
The house on the corner has a mysterious aura.,1
The children don't likes to eat broccoli.,0
At the park were playing happily the children.,0
In the garden are playing happily five children.,0
It is believed by him to have been she who won the competition.,1
There appeared a mysterious figure in the dark alley.,0
The teacher expected there to be a lot of questions from the students during the lecture.,1
She believed him to have been at the party last night.,0
The cat believed there to be a mouse behind the couch.,1
John believed the ghost to have been haunting that house for centuries.,0
The cat managed to catch the mouse.,1
The teacher encouraged the students to study harder for the upcoming exam.,1
Sarah asked Peter to lend her a hand.,1
Running in the hallway is against the school rules.,1
I heard her singing in the shower.,1
She witnessed him being scolded by his boss.,1
They denied ever having seen the movie before.,1
The children were playing in the park.,1
He enjoys swimming in the ocean.,1
They saw her eating ice cream at the park.,0
